state_name,year_month,rainfall_actual_mm,rainfall_normal_mm,rainfall_dev_pct
uttar pradesh,2016-04,0.29,5.68,-91.46866666666666
uttar pradesh,2016-05,36.83,15.790000000000001,173.14548387096775
uttar pradesh,2016-06,75.27,91.01,-6.9703333333333335
uttar pradesh,2016-07,352.15,292.92,25.92709677419355
uttar pradesh,2016-08,206.19,295.02,-31.984193548387097
uttar pradesh,2016-09,112.39999999999999,177.86,-29.864666666666665
uttar pradesh,2016-10,21.84,47.2,-75.84064516129033
uttar pradesh,2016-11,0.0,4.0,-100.0
uttar pradesh,2016-12,0.03,6.45,-99.73838709677419
uttar pradesh,2017-01,14.43,19.65,-7.176451612903227
uttar pradesh,2017-02,0.45,14.85,-95.22607142857143
uttar pradesh,2017-03,5.68,10.36,-38.881935483870976
uttar pradesh,2017-04,2.3,5.68,-44.88866666666667
uttar pradesh,2017-05,23.5,15.790000000000001,51.364838709677414
uttar pradesh,2017-06,62.82,91.01,-23.753333333333334
uttar pradesh,2017-07,264.74,292.92,-1.9358064516129017
uttar pradesh,2017-08,182.35999999999999,295.02,-39.14387096774194
uttar pradesh,2017-09,114.33,177.86,-20.084999999999997
uttar pradesh,2017-10,3.14,47.2,-95.1832258064516
uttar pradesh,2017-11,0.0,4.0,-100.0
uttar pradesh,2017-12,0.6900000000000001,6.45,-86.30354838709677
uttar pradesh,2018-01,1.58,19.65,-91.36129032258064
uttar pradesh,2018-02,4.55,14.85,-51.89964285714286
uttar pradesh,2018-03,0.79,10.36,-92.63870967741936
uttar pradesh,2018-04,14.059999999999999,5.68,231.74866666666668
uttar pradesh,2018-05,16.96,15.790000000000001,11.546129032258067
uttar pradesh,2018-06,52.76,91.01,-35.57366666666667
uttar pradesh,2018-07,307.11,292.92,9.185161290322583
uttar pradesh,2018-08,311.33,295.02,9.023548387096772
uttar pradesh,2018-09,135.48,177.86,-27.522666666666666
uttar pradesh,2018-10,2.62,47.2,-95.44193548387096
uttar pradesh,2018-11,0.4,4.0,-86.54033333333334
uttar pradesh,2018-12,0.19,6.45,-97.35935483870968
uttar pradesh,2019-01,13.23,19.65,-29.341290322580647
uttar pradesh,2019-02,20.98,14.85,150.26214285714286
uttar pradesh,2019-03,5.35,10.36,6.397096774193547
uttar pradesh,2019-04,5.720000000000001,5.68,-18.409000000000002
uttar pradesh,2019-05,2.31,15.790000000000001,-82.36193548387097
uttar pradesh,2019-06,45.019999999999996,91.01,-56.275666666666666
uttar pradesh,2019-07,316.96,292.92,6.1099999999999985
uttar pradesh,2019-08,178.33,295.02,-38.00290322580645
uttar pradesh,2019-09,232.58,177.86,82.98666666666666
uttar pradesh,2019-10,19.95,47.2,-78.86096774193548
uttar pradesh,2019-11,4.8,4.0,556.0063333333334
uttar pradesh,2019-12,28.619999999999997,6.45,618.2551612903226
uttar pradesh,2020-01,31.38,19.65,41.04677419354839
uttar pradesh,2020-02,12.69,14.85,9.144285714285713
uttar pradesh,2020-03,41.53,10.36,465.4225806451613
uttar pradesh,2020-04,15.39,5.68,166.21366666666665
uttar pradesh,2020-05,30.75,15.790000000000001,222.20714285714283
uttar pradesh,2020-06,151.62,91.01,66.955
uttar pradesh,2020-07,159.27,292.92,6.2593749999999995
uttar pradesh,2020-08,203.99,295.02,-34.700645161290325
uttar pradesh,2020-09,98.88,177.86,-36.142
uttar pradesh,2020-10,1.36,47.2,-93.21354838709676
uttar pradesh,2020-11,5.53,4.0,147.451
uttar pradesh,2020-12,1.16,6.45,-66.34161290322581
uttar pradesh,2021-01,5.25,19.65,-57.15612903225807
uttar pradesh,2021-02,1.9500000000000002,14.85,-89.58571428571429
uttar pradesh,2021-03,0.65,10.36,-93.76129032258065
uttar pradesh,2021-04,3.61,5.68,-15.262758620689661
uttar pradesh,2021-05,103.89,15.790000000000001,465.32413793103444
uttar pradesh,2021-06,150.43,91.01,179.77791666666667
uttar pradesh,2021-07,228.44,292.92,-19.475862068965515
uttar pradesh,2021-08,233.29,295.02,-20.495483870967742
uttar pradesh,2021-09,172.19,177.86,-0.12366666666666362
uttar pradesh,2021-10,100.69,47.2,197.6816129032258
uttar pradesh,2021-11,0.12,4.0,-95.44966666666666
uttar pradesh,2021-12,5.61,6.45,-35.32774193548387
uttar pradesh,2022-01,42.83,19.65,182.03
uttar pradesh,2022-02,17.58,13.74,58.49346153846154
uttar pradesh,2022-03,0.030000000000000002,10.36,-99.525
uttar pradesh,2022-04,0.32,5.68,-93.91357142857143
uttar pradesh,2022-05,26.69,15.790000000000001,194.98709677419356
uttar pradesh,2022-06,50.959999999999994,91.01,-62.64066666666667
uttar pradesh,2022-07,152.72,292.92,-42.33896551724138
uttar pradesh,2022-08,161.47,295.02,-42.72096774193548
uttar pradesh,2022-09,222.8,177.86,36.047999999999995
uttar pradesh,2022-10,157.79,47.2,93.11354838709677
uttar pradesh,2022-11,0.13,4.0,-94.91233333333334
uttar pradesh,2022-12,0.1,6.45,-99.47645161290322
uttar pradesh,2023-01,7.35,19.65,-64.093
uttar pradesh,2023-02,0.04,14.85,-99.74035714285715
